Date,BTAL,GLD,QQQ,SPY,VXUS
2018-01-09,16.324047088623047,124.7300033569336,154.27406311035156,242.3006591796875,45.85614776611328
2018-01-10,16.219961166381836,125.02999877929688,153.9134521484375,241.92996215820312,45.6998405456543
2018-01-11,16.072505950927734,125.44000244140625,154.96694946289062,243.69515991210938,45.989017486572266
2018-01-12,15.916377067565918,126.95999908447266,156.10577392578125,245.28369140625,46.43453598022461
2018-01-16,16.046483993530273,127.16999816894531,155.65969848632812,244.44528198242188,46.387630462646484
2018-01-17,16.098529815673828,126.13999938964844,157.3394775390625,246.77523803710938,46.70809555053711
2018-01-18,16.063833236694336,125.86000061035156,157.36793518066406,246.3605194091797,46.65337371826172
2018-01-19,16.063833236694336,126.41999816894531,157.86143493652344,247.4813995361328,46.864410400390625
2018-01-22,16.037811279296875,126.6500015258789,159.5507049560547,249.4935760498047,47.12232971191406
2018-01-23,16.037811279296875,127.27999877929688,160.8698272705078,250.02310180664062,47.30991744995117
2018-01-24,16.037811279296875,128.8300018310547,159.82594299316406,249.92605590820312,47.51313018798828
2018-01-25,16.159244537353516,127.97000122070312,159.7689666748047,250.03189086914062,47.34116744995117
2018-01-26,16.133224487304688,128.07000732421875,162.2174530029297,252.9268035888672,47.81013870239258
2018-01-29,16.037811279296875,127.3499984741211,161.4298095703125,251.24996948242188,47.31773376464844
2018-01-30,16.11587905883789,126.80000305175781,160.1011962890625,248.67279052734375,46.872222900390625
2018-01-31,16.176589965820312,127.6500015258789,160.7654571533203,248.7963409423828,46.942569732666016
2018-02-01,16.176589965820312,128.07000732421875,159.39883422851562,248.513916015625,46.90349197387695
2018-02-02,16.159244537353516,126.38999938964844,156.21963500976562,243.10382080078125,45.879608154296875
2018-02-05,16.324047088623047,126.70999908447266,150.06044006347656,232.93655395507812,44.03504180908203
2018-02-06,16.254657745361328,125.37999725341797,154.03683471679688,237.52598571777344,45.09800720214844
2018-02-07,16.176589965820312,124.79000091552734,152.04385375976562,236.2373809814453,44.28514862060547
2018-02-08,16.350067138671875,124.9800033569336,145.62847900390625,227.37640380859375,43.065853118896484
2018-02-09,16.341392517089844,124.7699966430664,148.14340209960938,230.79190063476562,43.4722785949707
2018-02-12,16.341392517089844,125.37000274658203,150.77218627929688,234.1810302734375,44.081932067871094
2018-02-13,16.298025131225586,126.08000183105469,151.5504150390625,234.7635040283203,44.081932067871094
2018-02-14,16.185264587402344,128.22999572753906,154.38800048828125,237.93194580078125,44.871341705322266
2018-02-15,16.28067970275879,128.3800048828125,157.25408935546875,240.96798706054688,45.269954681396484
2018-02-16,16.254657745361328,127.95999908447266,156.55178833007812,241.03855895996094,45.332489013671875
2018-02-20,16.219961166381836,126.23999786376953,156.86495971679688,239.5293731689453,44.84007263183594
2018-02-21,16.133224487304688,125.66000366210938,156.4189453125,238.337890625,44.730655670166016
2018-02-22,16.176589965820312,126.30000305175781,156.39990234375,238.64674377441406,44.93386459350586
2018-02-23,16.176589965820312,126.13999938964844,159.59815979003906,242.45069885253906,45.426273345947266
2018-02-26,16.176589965820312,126.44999694824219,161.7145233154297,245.26602172851562,45.770172119140625
2018-02-27,16.046483993530273,125.12999725341797,159.7120361328125,242.20352172851562,44.98857498168945
2018-02-28,16.202611923217773,125.0,158.68711853027344,239.7500762939453,44.48054122924805
