Date,PSQ,VTI,^IRX,^TNX,MA185,Spread,VTI_Pct,PSQ_Pct,Signal,W_VTI,W_PSQ,Strategy_Ret,Strategy_Cum,VTI_Cum
2007-03-15,944.0526123046875,49.23986053466797,4.894999980926514,4.535999774932861,47.41959915161133,-0.35900020599365234,0.003972041086840239,0.0018712996652259228,0.5,0.0,1.0,0.0018712996652259228,100187.1299665226,100397.20410868402
2007-03-16,945.9632568359375,49.02730941772461,4.885000228881836,4.545000076293945,47.45218324403505,-0.3400001525878906,-0.004316647420106068,0.0020238750535159777,0.5,1.0,0.0,-0.004316647420106068,99754.65745042477,99963.8247765824
2007-03-19,936.1168212890625,49.587039947509766,4.894999980926514,4.571000099182129,47.485204748205234,-0.32399988174438477,0.011416709104228318,-0.010408898522982213,0.5,1.0,0.0,0.011416709104228318,100893.52735632821,101105.08268500271
2007-03-20,930.5330200195312,49.912933349609375,4.909999847412109,4.546999931335449,47.521272525271854,-0.36299991607666016,0.006572148739763195,-0.005964855178910433,0.5,1.0,0.0,0.006572148739763195,101556.61462499337,101769.56032675461
2007-03-21,911.5750732421875,50.70998001098633,4.909999847412109,4.51800012588501,47.56128964810758,-0.3919997215270996,0.01596874012180627,-0.020373212308947175,0.5,1.0,0.0,0.01596874012180627,103178.3458115903,103394.69198792304
2007-03-22,913.632568359375,50.73832702636719,4.920000076293945,4.589000225067139,47.600312145336254,-0.33099985122680664,0.0005590026928568026,0.0022570769842022997,0.5,1.0,0.0,0.0005590026928568026,103236.0227847435,103452.4898991714
2007-03-23,915.2493896484375,50.83750534057617,4.925000190734863,4.61299991607666,47.64210961831583,-0.3120002746582031,0.001954702096453431,0.0017696624934966376,0.5,1.0,0.0,0.001954702096453431,103437.81845491036,103654.70869806064
2007-03-26,913.77978515625,50.75249099731445,4.929999828338623,4.586999893188477,47.68179682138804,-0.3429999351501465,-0.0016722760625680344,-0.0016056874867209636,0.5,1.0,0.0,-0.0016722760625680344,103264.84186714396,103481.3694099324
2007-03-27,920.0707397460938,50.549705505371094,4.920000076293945,4.611999988555908,47.7152649338181,-0.3080000877380371,-0.003995577122590688,0.006884541212266004,0.5,1.0,0.0,-0.003995577122590688,102852.23922741164,103067.90161770371
2007-03-28,930.6055297851562,50.218841552734375,4.909999847412109,4.619999885559082,47.747058456008496,-0.28999996185302734,-0.006545319093927526,0.011449978337502387,0.5,1.0,0.0,-0.006545319093927526,102179.03850214327,102393.28931327432
2007-03-29,930.16015625,50.357601165771484,4.90500020980835,4.631999969482422,47.77776153152053,-0.27300024032592773,0.0027630986447864103,-0.00047858466439487657,0.5,1.0,0.0,0.0027630986447864103,102461.36926495413,102676.21207221104
2007-03-30,932.2371215820312,50.32914352416992,4.894999980926514,4.6479997634887695,47.81028407328838,-0.24700021743774414,-0.0005651111439538559,0.0022329115239732023,0.5,1.0,0.0,-0.0005651111439538559,102403.46720335774,102618.18860055007
2007-04-02,931.6441040039062,50.453643798828125,4.90500020980835,4.642000198364258,47.84270167995144,-0.2630000114440918,0.0024737213061933883,-0.0006361231111657872,0.5,1.0,0.0,0.0024737213061933883,102656.78484200676,102872.03740009422
2007-04-03,918.735107421875,50.91258239746094,4.90500020980835,4.664000034332275,47.8795923593882,-0.24100017547607422,0.009096242889071071,-0.01385614584641559,0.5,1.0,0.0,0.009096242889071071,103590.57589114076,103807.78643877908
2007-04-04,917.9932861328125,50.9659423828125,4.90500020980835,4.6519999504089355,47.916486791662265,-0.25300025939941406,0.0010480706897755265,-0.0008074376205609024,0.5,1.0,0.0,0.0010480706897755265,103699.14613746922,103916.58433711603
2007-04-05,911.0196533203125,51.108245849609375,4.894999980926514,4.673999786376953,47.953277690990554,-0.22100019454956055,0.002792128628330115,-0.007596605463072059,0.5,1.0,0.0,0.002792128628330115,103988.68749213303,104206.73280720199
2007-04-09,914.7290649414062,51.16872787475586,4.885000228881836,4.744999885559082,47.99295701722841,-0.1400003433227539,0.001183410311605293,0.004071714158497386,0.5,1.0,0.0,0.001183410311605293,104111.74877720153,104330.05212934472
2007-04-10,909.535888671875,51.31102752685547,4.880000114440918,4.723999977111816,48.0369347031052,-0.15600013732910156,0.0027809886626048996,-0.005677283546099976,0.5,1.0,0.0,0.0027809886626048996,104401.28237019491,104620.1928214854
2007-04-11,919.1803588867188,50.983741760253906,4.885000228881836,4.738999843597412,48.080509185791016,-0.14600038528442383,-0.006378468379536262,0.010603726950155767,0.5,1.0,0.0,-0.006378468379536262,103735.36209181357,103952.87622971256
2007-04-12,912.2068481445312,51.31814193725586,4.885000228881836,4.736999988555908,48.12628982131545,-0.14800024032592773,0.006558957139207955,-0.007586662045992343,0.5,1.0,0.0,0.006558957139207955,104415.75788559401,104634.69868940063
2007-04-13,910.7229614257812,51.48892593383789,4.869999885559082,4.761000156402588,48.172215559675884,-0.10899972915649414,0.0033279458323109967,-0.0016266998233660512,0.5,1.0,0.0,0.0033279458323109967,104763.24787187696,104982.91729881914
2007-04-16,903.3043823242188,52.00831985473633,4.864999771118164,4.735000133514404,48.217116278571055,-0.12999963760375977,0.010087487969079989,-0.008145813178958794,0.5,1.0,0.0,0.010087487969079989,105820.04587438627,106041.9312140299
2007-04-17,901.9689331054688,52.090145111083984,4.860000133514404,4.688000202178955,48.264868927001956,-0.17199993133544922,0.0015733108967219689,-0.0014784044502406113,0.5,1.0,0.0,0.0015733108967219689,105986.53370565205,106208.76813991838
2007-04-18,904.4912109375,52.136383056640625,4.849999904632568,4.6539998054504395,48.314730917440876,-0.1960000991821289,0.0008876524620546888,0.0027964132016689014,0.5,1.0,0.0,0.0008876524620546888,106080.61291324052,106303.04461444957
2007-04-19,902.7106323242188,52.04035949707031,4.84499979019165,4.670000076293945,48.35955804360879,-0.17499971389770508,-0.001841776393770811,-0.0019685969213959487,0.5,1.0,0.0,-0.001841776393770811,105885.23614454018,106107.25817629271
2007-04-20,897.6658935546875,52.502803802490234,4.835000038146973,4.671999931335449,48.4060878856762,-0.16300010681152344,0.008886262698587943,-0.005588433977500085,0.5,1.0,0.0,0.008886262698587943,106826.16016882258,107050.15514667415
2007-04-23,897.220947265625,52.399658203125,4.840000152587891,4.650000095367432,48.451415273305535,-0.19000005722045898,-0.001964573163621086,-0.0004956702624632214,0.5,1.0,0.0,-0.001964573163621086,106616.29236138222,106839.84728471152
2007-04-24,892.6212768554688,52.39252471923828,4.835000038146973,4.622000217437744,48.497311236407306,-0.21299982070922852,-0.00013613607667184446,-0.005126574924687377,0.5,1.0,0.0,-0.00013613607667184446,106601.77803763085,106825.30252706996
2007-04-25,881.7900390625,52.85859680175781,4.820000171661377,4.645999908447266,48.54363933253933,-0.17400026321411133,0.008895774445250026,-0.012134191816629225,0.5,1.0,0.0,0.008895774445250026,107550.08341051622,107775.59632339637
2007-04-26,877.9318237304688,52.87639236450195,4.800000190734863,4.684000015258789,48.59008263252877,-0.11600017547607422,0.00033666354804839926,-0.004375435377035108,0.5,1.0,0.0,0.00033666354804839926,107586.29160319011,107811.88043804764
