Date,Super_Ensemble,SPY_BH
2021-03-16,1.4557566974945804,1.5580094994891798
2021-03-17,1.4581527114047446,1.5633218441807397
2021-03-18,1.436923560935415,1.5405759723056116
2021-03-19,1.4365647371333992,1.5377254050932971
2021-03-22,1.4491774504484674,1.5500044449653438
2021-03-23,1.4396254063789549,1.537804398109877
2021-03-24,1.4275463008644955,1.5299871771433806
2021-03-25,1.4274533678264365,1.538594070969433
2021-03-26,1.444009580849034,1.5633886151507803
2021-03-29,1.4395815323477035,1.5625986849849813
2021-03-30,1.4350010349792266,1.5584533527582363
2021-03-31,1.4484656259278574,1.5647703496753214
2021-04-01,1.4686204511002494,1.5816685512204711
2021-04-02,1.4724021055775007,1.5816685512204711
2021-04-05,1.4885989951710574,1.6043701664218153
2021-04-06,1.4913384885929775,1.6034228934884636
2021-04-07,1.4930109889740173,1.605278328806241
2021-04-08,1.5040800681161302,1.6128983245375303
2021-04-09,1.504751477647796,1.6246242846403962
2021-04-12,1.5020268576848075,1.6252167322647455
2021-04-13,1.516792888868555,1.6300332478261765
2021-04-14,1.5082011721872932,1.624466555913479
2021-04-15,1.526689584342866,1.6419171939622024
2021-04-16,1.5296479974654913,1.6474054074708058
2021-04-19,1.5213354444980376,1.6393114536400368
2021-04-20,1.5186385208763225,1.6273090179791412
2021-04-21,1.5220784855962934,1.6427068668217584
2021-04-22,1.5110110243312935,1.6277039830620408
2021-04-23,1.520396423679082,1.6453523609584566
2021-04-26,1.5300600497873011,1.6487871419953468
2021-04-27,1.5260793596225364,1.6484318020738586
2021-04-28,1.5204982099356945,1.6479579726275007
2021-04-29,1.521605260263037,1.6584600555858637
2021-04-30,1.5115940806830535,1.6475633935039655
2021-05-03,1.5104315861251363,1.651116278106361
2021-05-04,1.49793762082871,1.6409302958674392
2021-05-05,1.4969590566812734,1.6414433645158442
2021-05-06,1.508658499367315,1.6545514451026158
2021-05-07,1.5219823664970509,1.6665933772718011
2021-05-10,1.510378338497833,1.6500894975439437
2021-05-11,1.5021978937034373,1.6353632179953774
2021-05-12,1.472473188683426,1.6006197992779694
2021-05-13,1.475521907880086,1.619847008281012
2021-05-14,1.498771395035653,1.644720288172696
2021-05-17,1.4960931783356703,1.6405352021314183
2021-05-18,1.4951518388764156,1.6264009842478369
2021-05-19,1.4957374282673606,1.6221370338431005
2021-05-20,1.5104862708510736,1.6395879291980666
2021-05-21,1.5070962507450965,1.6382455625286938
