ma_window,vol_window,ma_percentile,vol_percentile,danger_ratio,switches,Final Value,Total Return,CAGR,MDD,Sharpe,Volatility,Score
30,20,20,80,25.0,73,251027.46034443798,151.02746034443797,17.61107330920271,-26.477001200154497,1.23116357746249,14.938155391594163,-1.4165365425529595
30,20,20,85,23.511904761904763,79,246193.1233115364,146.19312331153637,17.208682101494155,-26.696937392105852,1.2012097285716234,15.01626380065223,-1.4684840106389618
30,20,25,65,34.077380952380956,83,271455.5027068428,171.45550270684276,19.243992226187288,-22.11264714670079,1.352791330249494,14.64941796984923,-0.858473384420585
30,20,25,70,32.142857142857146,79,267405.08516348095,167.40508516348095,18.928465897184466,-22.891703000447354,1.3283216489559138,14.713866366737014,-0.9608486510888214
30,20,25,75,31.101190476190478,85,258859.45263521007,158.85945263521006,18.249630558547537,-25.12282351340454,1.2844144920148655,14.745757473545334,-1.2278678593255885
30,20,25,80,29.985119047619047,91,248278.4486224004,148.27844862240042,17.383047555105424,-26.672818849689616,1.2316085365721738,14.741143146282893,-1.4356733483967878
30,20,25,85,28.57142857142857,101,242228.61495313304,142.22861495313305,16.873805129765906,-26.887207281461883,1.1956940754719059,14.804191465150687,-1.4930266526742824
30,20,30,65,37.797619047619044,67,277760.06020394,177.76006020394001,19.727484001932318,-22.338216887399945,1.3957597495105833,14.490768883989084,-0.8380619392294113
30,20,30,70,35.9375,63,273805.89359202754,173.80589359202756,19.42531288295384,-23.01989221010951,1.3713121664665926,14.56009358865595,-0.9306770545443586
30,20,30,75,35.044642857142854,73,264249.41921803996,164.24941921803998,18.679900333657827,-24.966905749369207,1.3225473173762474,14.596658721429245,-1.1741432575606734
30,20,30,80,34.226190476190474,77,257140.27456031815,157.14027456031815,18.110839796600796,-26.176007049848348,1.287055082495184,14.601889972471671,-1.3305456224896508
30,20,30,85,32.961309523809526,87,250052.17438346386,150.05217438346386,17.530411534361413,-26.572011311271876,1.2463519981968947,14.664921477013806,-1.4108491329302928
30,20,35,65,39.88095238095239,60,265457.0803420364,165.45708034203636,18.77531277040334,-23.556998074557495,1.3493223113427246,14.343313853371233,-1.0063774961130247
30,20,35,70,38.169642857142854,58,264661.5647620593,164.6615647620593,18.712502592399026,-23.310182391446883,1.3408912749092134,14.397193086942817,-0.9901269642354749
30,20,35,75,37.351190476190474,68,256478.2869219993,156.4782869219993,18.057193063474998,-25.026472705376147,1.2965127629028674,14.439952961307457,-1.2061345076347472
30,20,35,80,36.830357142857146,72,250089.65305020293,150.08965305020294,17.53351602039912,-26.086083706849685,1.2631106721713123,14.447707010684669,-1.345497698513656
30,20,35,85,35.714285714285715,82,244504.82964960125,144.50482964960125,17.066621163268337,-26.470460181374676,1.2290354278160864,14.510517815897666,-1.418010590321381
30,30,15,65,27.752976190476193,39,283093.7883723769,183.09378837237688,20.129514519160985,-20.967320484169743,1.3933126556498554,14.805543855151685,-0.7034193927671188
30,30,15,70,26.413690476190478,45,279584.01437267737,179.58401437267736,19.86567482844588,-22.584812087243147,1.3723035539324067,14.868367067250226,-0.8861776547919082
30,30,15,75,24.925595238095237,53,279731.81416410656,179.73181416410657,19.8768402350632,-23.71050102352821,1.364686692804263,14.969696202429928,-1.0063634095485579
30,30,15,80,22.470238095238095,49,269104.8709184449,169.10487091844487,19.061354873263703,-25.763429287331103,1.3113054075660326,15.031649820589172,-1.2650375211670777
30,30,15,85,20.3125,47,262066.44603653008,162.06644603653007,18.50651716611422,-26.09018238461225,1.2695598429448944,15.147632910222283,-1.3394583955163304
30,30,20,65,31.175595238095237,57,271960.99795244704,171.96099795244706,19.283097456673982,-20.984168011541186,1.3556473883553979,14.643593945129266,-0.7427694127987206
30,30,20,70,30.208333333333332,61,266998.45917763986,166.99845917763986,18.89657283480741,-22.44471241951083,1.3283481698672246,14.6893471050176,-0.9161230720838585
30,30,20,75,28.869047619047617,73,269067.6005467613,169.0676005467613,19.058448505777914,-22.998407821832494,1.3299633593331746,14.791852693385643,-0.9698774228500748
30,30,20,80,26.413690476190478,69,259395.1258805421,159.39512588054208,18.29272077077997,-25.089206839258882,1.2783990996798962,14.858569275160313,-1.230521584245992
30,30,20,85,24.330357142857142,69,252708.36100029526,152.70836100029527,17.74948960823619,-25.51194294870203,1.2364322808032042,14.980968551292293,-1.3147620140669984
30,30,25,65,35.49107142857143,65,268891.27677362453,168.89127677362455,19.04469416752952,-21.04983004653337,1.3547807203181501,14.477825067442474,-0.750202284335187
30,30,25,70,34.74702380952381,69,262152.76657414634,162.1527665741463,18.51339574633142,-22.630028796515326,1.318996057589295,14.513280796120778,-0.9440068220622377
30,30,25,75,33.482142857142854,83,262425.29504158994,162.42529504158995,18.53510034489465,-23.171670595397604,1.3138222761915126,14.594276772638281,-1.0033447833482476
30,30,25,80,31.324404761904763,91,254294.2960523471,154.2942960523471,17.87939220205992,-25.481829091783847,1.2693077286553482,14.646580523599035,-1.2788751805230365
30,30,25,85,29.315476190476193,93,246737.74220877775,146.73774220877775,17.25433769413087,-26.290427401740242,1.2223805677110997,14.758924900253408,-1.4066621724629247
30,30,30,65,39.0625,53,275722.3174026812,175.72231740268123,19.572208701757532,-21.031574899386886,1.4003511133978408,14.327642523411265,-0.7028063765408479
30,30,30,70,38.392857142857146,55,271818.7224650715,171.8187224650715,19.27209705033213,-22.17490258174409,1.3782904324141039,14.36687383407849,-0.8391998257603048
30,30,30,75,37.42559523809524,65,273254.28339958395,173.25428339958395,19.382874453729638,-22.429119019659673,1.3780807536254716,14.449494446073308,-0.8648311483404956
30,30,30,80,35.639880952380956,77,264667.7583008167,164.6677583008167,18.712992205493006,-24.72747294751158,1.332085960211416,14.504383352211924,-1.1406613345397418
30,30,30,85,33.705357142857146,79,254995.58727787936,154.99558727787934,17.93662166643688,-25.95970774875372,1.275406400391232,14.613219089506183,-1.3205643744841398
30,30,35,65,40.99702380952381,46,269552.28631448676,169.55228631448676,19.096218755758045,-21.08809182225629,1.3778327598245854,14.24477444370425,-0.7309764224010433
30,30,35,70,40.327380952380956,48,265858.631493619,165.85863149361901,18.806958498509108,-22.214575358566744,1.356216118641066,14.285111920322368,-0.8652414172156087
30,30,35,75,39.657738095238095,54,265207.02555813687,165.20702555813688,18.755586346384078,-22.24444488636863,1.3472055175169637,14.353774057041523,-0.8772389711198993
30,30,35,80,38.392857142857146,70,260944.42104861286,160.94442104861284,18.416936707292475,-23.523408819368605,1.323336715949428,14.386331384800096,-1.0290041659874323
30,30,35,85,36.45833333333333,76,251619.62853640656,151.61962853640657,17.65992316165064,-24.786927867841698,1.2667772853009476,14.502451726319688,-1.2119155014832224
